,date,county,state,fips,cases,deaths,new_cases,new_deaths,roll_new_cases,roll_new_deaths
259057,2020-06-21,Monterey,California,6053.0,1225,12,44.0,0.0,39.42857142857143,0.0
262185,2020-06-22,Monterey,California,6053.0,1291,12,66.0,0.0,42.285714285714285,0.0
265315,2020-06-23,Monterey,California,6053.0,1341,12,50.0,0.0,46.57142857142857,0.0
268446,2020-06-24,Monterey,California,6053.0,1397,12,56.0,0.0,46.0,0.0
271582,2020-06-25,Monterey,California,6053.0,1416,12,19.0,0.0,42.142857142857146,0.0
274723,2020-06-26,Monterey,California,6053.0,1429,12,13.0,0.0,39.0,0.0
277872,2020-06-27,Monterey,California,6053.0,1449,12,20.0,0.0,38.285714285714285,0.0
281021,2020-06-28,Monterey,California,6053.0,1548,13,99.0,1.0,46.142857142857146,0.14285714285714285
284169,2020-06-29,Monterey,California,6053.0,1605,14,57.0,1.0,44.857142857142854,0.2857142857142857
287317,2020-06-30,Monterey,California,6053.0,1642,15,37.0,1.0,43.0,0.42857142857142855
290469,2020-07-01,Monterey,California,6053.0,1691,15,49.0,0.0,42.0,0.42857142857142855
293624,2020-07-02,Monterey,California,6053.0,1748,15,57.0,0.0,47.42857142857143,0.42857142857142855
296781,2020-07-03,Monterey,California,6053.0,1796,15,48.0,0.0,52.42857142857143,0.42857142857142855
299944,2020-07-04,Monterey,California,6053.0,1915,15,119.0,0.0,66.57142857142857,0.42857142857142855
303109,2020-07-05,Monterey,California,6053.0,2064,15,149.0,0.0,73.71428571428571,0.2857142857142857
306274,2020-07-06,Monterey,California,6053.0,2151,15,87.0,0.0,78.0,0.14285714285714285
309443,2020-07-07,Monterey,California,6053.0,2239,17,88.0,2.0,85.28571428571429,0.2857142857142857
312614,2020-07-08,Monterey,California,6053.0,2270,17,31.0,0.0,82.71428571428571,0.2857142857142857
315790,2020-07-09,Monterey,California,6053.0,2343,17,73.0,0.0,85.0,0.2857142857142857
318964,2020-07-10,Monterey,California,6053.0,2419,18,76.0,1.0,89.0,0.42857142857142855
322144,2020-07-11,Monterey,California,6053.0,2540,18,121.0,0.0,89.28571428571429,0.42857142857142855
325326,2020-07-12,Monterey,California,6053.0,2682,18,142.0,0.0,88.28571428571429,0.42857142857142855
328513,2020-07-13,Monterey,California,6053.0,2790,18,108.0,0.0,91.28571428571429,0.42857142857142855
331700,2020-07-14,Monterey,California,6053.0,2835,18,45.0,0.0,85.14285714285714,0.14285714285714285
334894,2020-07-15,Monterey,California,6053.0,2913,18,78.0,0.0,91.85714285714286,0.14285714285714285
338090,2020-07-16,Monterey,California,6053.0,2983,18,70.0,0.0,91.42857142857143,0.14285714285714285
341287,2020-07-17,Monterey,California,6053.0,3059,18,76.0,0.0,91.42857142857143,0.0
344487,2020-07-18,Monterey,California,6053.0,3162,18,103.0,0.0,88.85714285714286,0.0
347688,2020-07-19,Monterey,California,6053.0,3228,18,66.0,0.0,78.0,0.0
350890,2020-07-20,Monterey,California,6053.0,3353,19,125.0,1.0,80.42857142857143,0.14285714285714285
354093,2020-07-21,Monterey,California,6053.0,3379,21,26.0,2.0,77.71428571428571,0.42857142857142855
357297,2020-07-22,Monterey,California,6053.0,3545,21,166.0,0.0,90.28571428571429,0.42857142857142855
360503,2020-07-23,Monterey,California,6053.0,3726,22,181.0,1.0,106.14285714285714,0.5714285714285714
363710,2020-07-24,Monterey,California,6053.0,3865,22,139.0,0.0,115.14285714285714,0.5714285714285714
366917,2020-07-25,Monterey,California,6053.0,3953,22,88.0,0.0,113.0,0.5714285714285714
370127,2020-07-26,Monterey,California,6053.0,4002,23,49.0,1.0,110.57142857142857,0.7142857142857143
373339,2020-07-27,Monterey,California,6053.0,4082,23,80.0,0.0,104.14285714285714,0.5714285714285714
376553,2020-07-28,Monterey,California,6053.0,4140,24,58.0,1.0,108.71428571428571,0.42857142857142855
379770,2020-07-29,Monterey,California,6053.0,4288,26,148.0,2.0,106.14285714285714,0.7142857142857143
382987,2020-07-30,Monterey,California,6053.0,4457,26,169.0,0.0,104.42857142857143,0.5714285714285714
386205,2020-07-31,Monterey,California,6053.0,4542,26,85.0,0.0,96.71428571428571,0.5714285714285714
389422,2020-08-01,Monterey,California,6053.0,4697,30,155.0,4.0,106.28571428571429,1.1428571428571428
392639,2020-08-02,Monterey,California,6053.0,4822,30,125.0,0.0,117.14285714285714,1.0
395855,2020-08-03,Monterey,California,6053.0,4924,30,102.0,0.0,120.28571428571429,1.0
399071,2020-08-04,Monterey,California,6053.0,4966,34,42.0,4.0,118.0,1.4285714285714286
402287,2020-08-05,Monterey,California,6053.0,5049,34,83.0,0.0,108.71428571428571,1.1428571428571428
405505,2020-08-06,Monterey,California,6053.0,5120,35,71.0,1.0,94.71428571428571,1.2857142857142858
408725,2020-08-07,Monterey,California,6053.0,5156,35,36.0,0.0,87.71428571428571,1.2857142857142858
411944,2020-08-08,Monterey,California,6053.0,5212,35,56.0,0.0,73.57142857142857,0.7142857142857143
415164,2020-08-09,Monterey,California,6053.0,5293,35,81.0,0.0,67.28571428571429,0.7142857142857143
418385,2020-08-10,Monterey,California,6053.0,5446,35,153.0,0.0,74.57142857142857,0.7142857142857143
421606,2020-08-11,Monterey,California,6053.0,5494,37,48.0,2.0,75.42857142857143,0.42857142857142855
424827,2020-08-12,Monterey,California,6053.0,5628,39,134.0,2.0,82.71428571428571,0.7142857142857143
428051,2020-08-13,Monterey,California,6053.0,5919,40,291.0,1.0,114.14285714285714,0.7142857142857143
431279,2020-08-14,Monterey,California,6053.0,5925,41,6.0,1.0,109.85714285714286,0.8571428571428571
434504,2020-08-15,Monterey,California,6053.0,6121,46,196.0,5.0,129.85714285714286,1.5714285714285714
437730,2020-08-16,Monterey,California,6053.0,6461,46,340.0,0.0,166.85714285714286,1.5714285714285714
440956,2020-08-17,Monterey,California,6053.0,6548,46,87.0,0.0,157.42857142857142,1.5714285714285714
444182,2020-08-18,Monterey,California,6053.0,6662,46,114.0,0.0,166.85714285714286,1.2857142857142858
447409,2020-08-19,Monterey,California,6053.0,6785,47,123.0,1.0,165.28571428571428,1.1428571428571428
450637,2020-08-20,Monterey,California,6053.0,6865,49,80.0,2.0,135.14285714285714,1.2857142857142858
453865,2020-08-21,Monterey,California,6053.0,6964,51,99.0,2.0,148.42857142857142,1.4285714285714286
457093,2020-08-22,Monterey,California,6053.0,7023,52,59.0,1.0,128.85714285714286,0.8571428571428571
460320,2020-08-23,Monterey,California,6053.0,7226,52,203.0,0.0,109.28571428571429,0.8571428571428571
463549,2020-08-24,Monterey,California,6053.0,7274,52,48.0,0.0,103.71428571428571,0.8571428571428571
466778,2020-08-25,Monterey,California,6053.0,7393,53,119.0,1.0,104.42857142857143,1.0
470007,2020-08-26,Monterey,California,6053.0,7451,53,58.0,0.0,95.14285714285714,0.8571428571428571
473239,2020-08-27,Monterey,California,6053.0,7522,53,71.0,0.0,93.85714285714286,0.5714285714285714
476472,2020-08-28,Monterey,California,6053.0,7619,55,97.0,2.0,93.57142857142857,0.5714285714285714
479705,2020-08-29,Monterey,California,6053.0,7685,55,66.0,0.0,94.57142857142857,0.42857142857142855
482939,2020-08-30,Monterey,California,6053.0,7850,56,165.0,1.0,89.14285714285714,0.5714285714285714
486174,2020-08-31,Monterey,California,6053.0,7980,58,130.0,2.0,100.85714285714286,0.8571428571428571
489407,2020-09-01,Monterey,California,6053.0,8068,58,88.0,0.0,96.42857142857143,0.7142857142857143
492640,2020-09-02,Monterey,California,6053.0,8149,58,81.0,0.0,99.71428571428571,0.7142857142857143
495874,2020-09-03,Monterey,California,6053.0,8244,58,95.0,0.0,103.14285714285714,0.7142857142857143
499107,2020-09-04,Monterey,California,6053.0,8326,58,82.0,0.0,101.0,0.42857142857142855
502341,2020-09-05,Monterey,California,6053.0,8439,58,113.0,0.0,107.71428571428571,0.42857142857142855
505575,2020-09-06,Monterey,California,6053.0,8570,58,131.0,0.0,102.85714285714286,0.2857142857142857
508807,2020-09-07,Monterey,California,6053.0,8629,59,59.0,1.0,92.71428571428571,0.14285714285714285
512040,2020-09-08,Monterey,California,6053.0,8661,62,32.0,3.0,84.71428571428571,0.5714285714285714
515273,2020-09-09,Monterey,California,6053.0,8698,62,37.0,0.0,78.42857142857143,0.5714285714285714
518508,2020-09-10,Monterey,California,6053.0,8738,62,40.0,0.0,70.57142857142857,0.5714285714285714
521745,2020-09-11,Monterey,California,6053.0,8761,64,23.0,2.0,62.142857142857146,0.8571428571428571
524981,2020-09-12,Monterey,California,6053.0,8904,64,143.0,0.0,66.42857142857143,0.8571428571428571
528217,2020-09-13,Monterey,California,6053.0,8992,64,88.0,0.0,60.285714285714285,0.8571428571428571
531454,2020-09-14,Monterey,California,6053.0,9011,64,19.0,0.0,54.57142857142857,0.7142857142857143
534689,2020-09-15,Monterey,California,6053.0,9089,65,78.0,1.0,61.142857142857146,0.42857142857142855
537925,2020-09-16,Monterey,California,6053.0,9197,65,108.0,0.0,71.28571428571429,0.42857142857142855
541162,2020-09-17,Monterey,California,6053.0,9337,65,140.0,0.0,85.57142857142857,0.42857142857142855
544398,2020-09-18,Monterey,California,6053.0,9360,66,23.0,1.0,85.57142857142857,0.2857142857142857
547636,2020-09-19,Monterey,California,6053.0,9467,67,107.0,1.0,80.42857142857143,0.42857142857142855
550875,2020-09-20,Monterey,California,6053.0,9550,67,83.0,0.0,79.71428571428571,0.42857142857142855
554114,2020-09-21,Monterey,California,6053.0,9568,69,18.0,2.0,79.57142857142857,0.7142857142857143
557351,2020-09-22,Monterey,California,6053.0,9645,70,77.0,1.0,79.42857142857143,0.7142857142857143
560587,2020-09-23,Monterey,California,6053.0,9701,70,56.0,0.0,72.0,0.7142857142857143
563826,2020-09-24,Monterey,California,6053.0,9772,70,71.0,0.0,62.142857142857146,0.7142857142857143
567066,2020-09-25,Monterey,California,6053.0,9807,71,35.0,1.0,63.857142857142854,0.7142857142857143
570308,2020-09-26,Monterey,California,6053.0,9884,71,77.0,0.0,59.57142857142857,0.5714285714285714
573550,2020-09-27,Monterey,California,6053.0,9953,72,69.0,1.0,57.57142857142857,0.7142857142857143
576793,2020-09-28,Monterey,California,6053.0,10008,72,55.0,0.0,62.857142857142854,0.42857142857142855
580034,2020-09-29,Monterey,California,6053.0,10050,73,42.0,1.0,57.857142857142854,0.42857142857142855
583273,2020-09-30,Monterey,California,6053.0,10087,73,37.0,0.0,55.142857142857146,0.42857142857142855
586513,2020-10-01,Monterey,California,6053.0,10181,74,94.0,1.0,58.42857142857143,0.5714285714285714
589754,2020-10-02,Monterey,California,6053.0,10219,74,38.0,0.0,58.857142857142854,0.42857142857142855
592994,2020-10-03,Monterey,California,6053.0,10312,75,93.0,1.0,61.142857142857146,0.5714285714285714
596236,2020-10-04,Monterey,California,6053.0,10359,75,47.0,0.0,58.0,0.42857142857142855
599479,2020-10-05,Monterey,California,6053.0,10402,75,43.0,0.0,56.285714285714285,0.42857142857142855
602722,2020-10-06,Monterey,California,6053.0,10433,75,31.0,0.0,54.714285714285715,0.2857142857142857
605964,2020-10-07,Monterey,California,6053.0,10475,78,42.0,3.0,55.42857142857143,0.7142857142857143
609207,2020-10-08,Monterey,California,6053.0,10560,78,85.0,0.0,54.142857142857146,0.5714285714285714
612449,2020-10-09,Monterey,California,6053.0,10587,78,27.0,0.0,52.57142857142857,0.5714285714285714
615690,2020-10-10,Monterey,California,6053.0,10626,78,39.0,0.0,44.857142857142854,0.42857142857142855
618932,2020-10-11,Monterey,California,6053.0,10659,80,33.0,2.0,42.857142857142854,0.7142857142857143
622175,2020-10-12,Monterey,California,6053.0,10684,80,25.0,0.0,40.285714285714285,0.7142857142857143
625418,2020-10-13,Monterey,California,6053.0,10748,81,64.0,1.0,45.0,0.8571428571428571
628661,2020-10-14,Monterey,California,6053.0,10827,81,79.0,0.0,50.285714285714285,0.42857142857142855
631905,2020-10-15,Monterey,California,6053.0,10887,82,60.0,1.0,46.714285714285715,0.5714285714285714
635151,2020-10-16,Monterey,California,6053.0,10943,82,56.0,0.0,50.857142857142854,0.5714285714285714
638396,2020-10-17,Monterey,California,6053.0,11022,83,79.0,1.0,56.57142857142857,0.7142857142857143
641643,2020-10-18,Monterey,California,6053.0,11091,83,69.0,0.0,61.714285714285715,0.42857142857142855
644891,2020-10-19,Monterey,California,6053.0,11117,83,26.0,0.0,61.857142857142854,0.42857142857142855
648136,2020-10-20,Monterey,California,6053.0,11158,84,41.0,1.0,58.57142857142857,0.42857142857142855
651380,2020-10-21,Monterey,California,6053.0,11225,86,67.0,2.0,56.857142857142854,0.7142857142857143
654625,2020-10-22,Monterey,California,6053.0,11284,87,59.0,1.0,56.714285714285715,0.7142857142857143
657870,2020-10-23,Monterey,California,6053.0,11321,89,37.0,2.0,54.0,1.0
661114,2020-10-24,Monterey,California,6053.0,11372,91,51.0,2.0,50.0,1.1428571428571428
664359,2020-10-25,Monterey,California,6053.0,11399,91,27.0,0.0,44.0,1.1428571428571428
667605,2020-10-26,Monterey,California,6053.0,11419,91,20.0,0.0,43.142857142857146,1.1428571428571428
670848,2020-10-27,Monterey,California,6053.0,11472,91,53.0,0.0,44.857142857142854,1.0
674090,2020-10-28,Monterey,California,6053.0,11538,92,66.0,1.0,44.714285714285715,0.8571428571428571
677334,2020-10-29,Monterey,California,6053.0,11616,95,78.0,3.0,47.42857142857143,1.1428571428571428
680577,2020-10-30,Monterey,California,6053.0,11705,95,89.0,0.0,54.857142857142854,0.8571428571428571
683821,2020-10-31,Monterey,California,6053.0,11752,96,47.0,1.0,54.285714285714285,0.7142857142857143
318,2020-02-26,Napa,California,6055.0,1,0,,,,
338,2020-02-27,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
358,2020-02-28,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
380,2020-02-29,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
403,2020-03-01,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
430,2020-03-02,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
464,2020-03-03,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
499,2020-03-04,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
538,2020-03-05,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
588,2020-03-06,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
664,2020-03-07,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
759,2020-03-08,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
873,2020-03-09,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
1005,2020-03-10,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
1171,2020-03-11,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
1377,2020-03-12,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
1637,2020-03-13,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
1954,2020-03-14,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
2333,2020-03-15,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
2767,2020-03-16,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
3249,2020-03-17,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
3803,2020-03-18,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
4463,2020-03-19,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
5238,2020-03-20,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
6159,2020-03-21,Napa,California,6055.0,1,0,0.0,0.0,0.0,0.0
7193,2020-03-22,Napa,California,6055.0,3,0,2.0,0.0,0.2857142857142857,0.0
8336,2020-03-23,Napa,California,6055.0,3,0,0.0,0.0,0.2857142857142857,0.0
9579,2020-03-24,Napa,California,6055.0,3,0,0.0,0.0,0.2857142857142857,0.0
10951,2020-03-25,Napa,California,6055.0,6,0,3.0,0.0,0.7142857142857143,0.0
12496,2020-03-26,Napa,California,6055.0,7,0,1.0,0.0,0.8571428571428571,0.0
14162,2020-03-27,Napa,California,6055.0,10,0,3.0,0.0,1.2857142857142858,0.0
15944,2020-03-28,Napa,California,6055.0,10,0,0.0,0.0,1.2857142857142858,0.0
17833,2020-03-29,Napa,California,6055.0,11,0,1.0,0.0,1.1428571428571428,0.0
19810,2020-03-30,Napa,California,6055.0,15,0,4.0,0.0,1.7142857142857142,0.0
21884,2020-03-31,Napa,California,6055.0,16,1,1.0,1.0,1.8571428571428572,0.14285714285714285
24042,2020-04-01,Napa,California,6055.0,19,1,3.0,0.0,1.8571428571428572,0.14285714285714285
26271,2020-04-02,Napa,California,6055.0,19,1,0.0,0.0,1.7142857142857142,0.14285714285714285
28570,2020-04-03,Napa,California,6055.0,21,2,2.0,1.0,1.5714285714285714,0.2857142857142857
30928,2020-04-04,Napa,California,6055.0,21,2,0.0,0.0,1.5714285714285714,0.2857142857142857
33334,2020-04-05,Napa,California,6055.0,21,2,0.0,0.0,1.4285714285714286,0.2857142857142857
35779,2020-04-06,Napa,California,6055.0,22,2,1.0,0.0,1.0,0.2857142857142857
38268,2020-04-07,Napa,California,6055.0,24,2,2.0,0.0,1.1428571428571428,0.14285714285714285
40812,2020-04-08,Napa,California,6055.0,26,2,2.0,0.0,1.0,0.14285714285714285
43384,2020-04-09,Napa,California,6055.0,29,2,3.0,0.0,1.4285714285714286,0.14285714285714285
45984,2020-04-10,Napa,California,6055.0,33,2,4.0,0.0,1.7142857142857142,0.0
48614,2020-04-11,Napa,California,6055.0,35,2,2.0,0.0,2.0,0.0
51276,2020-04-12,Napa,California,6055.0,35,2,0.0,0.0,2.0,0.0
53955,2020-04-13,Napa,California,6055.0,35,2,0.0,0.0,1.8571428571428572,0.0
56647,2020-04-14,Napa,California,6055.0,39,2,4.0,0.0,2.142857142857143,0.0
59355,2020-04-15,Napa,California,6055.0,39,2,0.0,0.0,1.8571428571428572,0.0
62074,2020-04-16,Napa,California,6055.0,40,2,1.0,0.0,1.5714285714285714,0.0
64807,2020-04-17,Napa,California,6055.0,45,2,5.0,0.0,1.7142857142857142,0.0
67555,2020-04-18,Napa,California,6055.0,47,2,2.0,0.0,1.7142857142857142,0.0
70317,2020-04-19,Napa,California,6055.0,47,2,0.0,0.0,1.7142857142857142,0.0
73086,2020-04-20,Napa,California,6055.0,49,2,2.0,0.0,2.0,0.0
75862,2020-04-21,Napa,California,6055.0,54,2,5.0,0.0,2.142857142857143,0.0
78646,2020-04-22,Napa,California,6055.0,58,2,4.0,0.0,2.7142857142857144,0.0
81440,2020-04-23,Napa,California,6055.0,58,2,0.0,0.0,2.5714285714285716,0.0
84240,2020-04-24,Napa,California,6055.0,58,2,0.0,0.0,1.8571428571428572,0.0
87048,2020-04-25,Napa,California,6055.0,61,2,3.0,0.0,2.0,0.0
89865,2020-04-26,Napa,California,6055.0,61,2,0.0,0.0,2.0,0.0
92683,2020-04-27,Napa,California,6055.0,65,2,4.0,0.0,2.2857142857142856,0.0
95515,2020-04-28,Napa,California,6055.0,67,2,2.0,0.0,1.8571428571428572,0.0
98360,2020-04-29,Napa,California,6055.0,67,2,0.0,0.0,1.2857142857142858,0.0
101210,2020-04-30,Napa,California,6055.0,68,2,1.0,0.0,1.4285714285714286,0.0
104065,2020-05-01,Napa,California,6055.0,69,2,1.0,0.0,1.5714285714285714,0.0
106930,2020-05-02,Napa,California,6055.0,71,2,2.0,0.0,1.4285714285714286,0.0
109799,2020-05-03,Napa,California,6055.0,71,2,0.0,0.0,1.4285714285714286,0.0
112674,2020-05-04,Napa,California,6055.0,75,2,4.0,0.0,1.4285714285714286,0.0
115557,2020-05-05,Napa,California,6055.0,76,2,1.0,0.0,1.2857142857142858,0.0
118516,2020-05-06,Napa,California,6055.0,79,2,3.0,0.0,1.7142857142857142,0.0
121483,2020-05-07,Napa,California,6055.0,79,2,0.0,0.0,1.5714285714285714,0.0
124463,2020-05-08,Napa,California,6055.0,79,2,0.0,0.0,1.4285714285714286,0.0
127448,2020-05-09,Napa,California,6055.0,79,2,0.0,0.0,1.1428571428571428,0.0
130438,2020-05-10,Napa,California,6055.0,79,2,0.0,0.0,1.1428571428571428,0.0
133428,2020-05-11,Napa,California,6055.0,80,3,1.0,1.0,0.7142857142857143,0.14285714285714285
136418,2020-05-12,Napa,California,6055.0,82,3,2.0,0.0,0.8571428571428571,0.14285714285714285
139409,2020-05-13,Napa,California,6055.0,82,3,0.0,0.0,0.42857142857142855,0.14285714285714285
142405,2020-05-14,Napa,California,6055.0,84,3,2.0,0.0,0.7142857142857143,0.14285714285714285
145404,2020-05-15,Napa,California,6055.0,84,3,0.0,0.0,0.7142857142857143,0.14285714285714285
148408,2020-05-16,Napa,California,6055.0,91,3,7.0,0.0,1.7142857142857142,0.14285714285714285
151417,2020-05-17,Napa,California,6055.0,91,3,0.0,0.0,1.7142857142857142,0.14285714285714285
154429,2020-05-18,Napa,California,6055.0,93,3,2.0,0.0,1.8571428571428572,0.0
157445,2020-05-19,Napa,California,6055.0,93,3,0.0,0.0,1.5714285714285714,0.0
160471,2020-05-20,Napa,California,6055.0,95,3,2.0,0.0,1.8571428571428572,0.0
163499,2020-05-21,Napa,California,6055.0,96,3,1.0,0.0,1.7142857142857142,0.0
166531,2020-05-22,Napa,California,6055.0,97,3,1.0,0.0,1.8571428571428572,0.0
169568,2020-05-23,Napa,California,6055.0,102,3,5.0,0.0,1.5714285714285714,0.0
